date;isPartial;type_voedsel;product;keyword;interest
2018-01-21;False;groenten;avocado;avocado;43
2018-01-28;False;groenten;avocado;avocado;45
2018-02-04;False;groenten;avocado;avocado;51
2018-02-11;False;groenten;avocado;avocado;43
2018-02-18;False;groenten;avocado;avocado;48
2018-02-25;False;groenten;avocado;avocado;42
2018-03-04;False;groenten;avocado;avocado;46
2018-03-11;False;groenten;avocado;avocado;48
2018-03-18;False;groenten;avocado;avocado;46
2018-03-25;False;groenten;avocado;avocado;45
2018-04-01;False;groenten;avocado;avocado;45
2018-04-08;False;groenten;avocado;avocado;41
2018-04-15;False;groenten;avocado;avocado;40
2018-04-22;False;groenten;avocado;avocado;37
2018-04-29;False;groenten;avocado;avocado;42
2018-05-06;False;groenten;avocado;avocado;48
2018-05-13;False;groenten;avocado;avocado;57
2018-05-20;False;groenten;avocado;avocado;44
2018-05-27;False;groenten;avocado;avocado;48
2018-06-03;False;groenten;avocado;avocado;46
2018-06-10;False;groenten;avocado;avocado;43
2018-06-17;False;groenten;avocado;avocado;33
2018-06-24;False;groenten;avocado;avocado;47
2018-07-01;False;groenten;avocado;avocado;53
2018-07-08;False;groenten;avocado;avocado;48
2018-07-15;False;groenten;avocado;avocado;57
2018-07-22;False;groenten;avocado;avocado;58
2018-07-29;False;groenten;avocado;avocado;42
2018-08-05;False;groenten;avocado;avocado;42
2018-08-12;False;groenten;avocado;avocado;37
2018-08-19;False;groenten;avocado;avocado;38
2018-08-26;False;groenten;avocado;avocado;39
2018-09-02;False;groenten;avocado;avocado;36
2018-09-09;False;groenten;avocado;avocado;42
2018-09-16;False;groenten;avocado;avocado;34
2018-09-23;False;groenten;avocado;avocado;36
2018-09-30;False;groenten;avocado;avocado;36
2018-10-07;False;groenten;avocado;avocado;38
2018-10-14;False;groenten;avocado;avocado;38
2018-10-21;False;groenten;avocado;avocado;43
2018-10-28;False;groenten;avocado;avocado;32
2018-11-04;False;groenten;avocado;avocado;38
2018-11-11;False;groenten;avocado;avocado;40
2018-11-18;False;groenten;avocado;avocado;37
2018-11-25;False;groenten;avocado;avocado;37
2018-12-02;False;groenten;avocado;avocado;35
2018-12-09;False;groenten;avocado;avocado;37
2018-12-16;False;groenten;avocado;avocado;62
2018-12-23;False;groenten;avocado;avocado;70
2018-12-30;False;groenten;avocado;avocado;52
2019-01-06;False;groenten;avocado;avocado;45
2019-01-13;False;groenten;avocado;avocado;48
2019-01-20;False;groenten;avocado;avocado;40
2019-01-27;False;groenten;avocado;avocado;39
2019-02-03;False;groenten;avocado;avocado;37
2019-02-10;False;groenten;avocado;avocado;40
2019-02-17;False;groenten;avocado;avocado;40
2019-02-24;False;groenten;avocado;avocado;42
2019-03-03;False;groenten;avocado;avocado;38
2019-03-10;False;groenten;avocado;avocado;44
2019-03-17;False;groenten;avocado;avocado;44
2019-03-24;False;groenten;avocado;avocado;48
2019-03-31;False;groenten;avocado;avocado;45
2019-04-07;False;groenten;avocado;avocado;42
2019-04-14;False;groenten;avocado;avocado;44
2019-04-21;False;groenten;avocado;avocado;44
2019-04-28;False;groenten;avocado;avocado;41
2019-05-05;False;groenten;avocado;avocado;44
2019-05-12;False;groenten;avocado;avocado;41
2019-05-19;False;groenten;avocado;avocado;41
2019-05-26;False;groenten;avocado;avocado;43
2019-06-02;False;groenten;avocado;avocado;53
2019-06-09;False;groenten;avocado;avocado;42
2019-06-16;False;groenten;avocado;avocado;52
2019-06-23;False;groenten;avocado;avocado;52
2019-06-30;False;groenten;avocado;avocado;43
2019-07-07;False;groenten;avocado;avocado;37
2019-07-14;False;groenten;avocado;avocado;29
2019-07-21;False;groenten;avocado;avocado;43
2019-07-28;False;groenten;avocado;avocado;38
2019-08-04;False;groenten;avocado;avocado;37
2019-08-11;False;groenten;avocado;avocado;40
2019-08-18;False;groenten;avocado;avocado;39
2019-08-25;False;groenten;avocado;avocado;40
2019-09-01;False;groenten;avocado;avocado;37
2019-09-08;False;groenten;avocado;avocado;38
2019-09-15;False;groenten;avocado;avocado;37
2019-09-22;False;groenten;avocado;avocado;36
2019-09-29;False;groenten;avocado;avocado;35
2019-10-06;False;groenten;avocado;avocado;31
2019-10-13;False;groenten;avocado;avocado;36
2019-10-20;False;groenten;avocado;avocado;28
2019-10-27;False;groenten;avocado;avocado;34
2019-11-03;False;groenten;avocado;avocado;35
2019-11-10;False;groenten;avocado;avocado;36
2019-11-17;False;groenten;avocado;avocado;37
2019-11-24;False;groenten;avocado;avocado;31
2019-12-01;False;groenten;avocado;avocado;30
2019-12-08;False;groenten;avocado;avocado;38
2019-12-15;False;groenten;avocado;avocado;48
2019-12-22;False;groenten;avocado;avocado;77
2019-12-29;False;groenten;avocado;avocado;41
2020-01-05;False;groenten;avocado;avocado;53
2020-01-12;False;groenten;avocado;avocado;56
2020-01-19;False;groenten;avocado;avocado;48
2020-01-26;False;groenten;avocado;avocado;43
2020-02-02;False;groenten;avocado;avocado;47
2020-02-09;False;groenten;avocado;avocado;38
2020-02-16;False;groenten;avocado;avocado;38
2020-02-23;False;groenten;avocado;avocado;45
2020-03-01;False;groenten;avocado;avocado;41
2020-03-08;False;groenten;avocado;avocado;38
2020-03-15;False;groenten;avocado;avocado;33
2020-03-22;False;groenten;avocado;avocado;43
2020-03-29;False;groenten;avocado;avocado;48
2020-04-05;False;groenten;avocado;avocado;59
2020-04-12;False;groenten;avocado;avocado;60
2020-04-19;False;groenten;avocado;avocado;58
2020-04-26;False;groenten;avocado;avocado;64
2020-05-03;False;groenten;avocado;avocado;61
2020-05-10;False;groenten;avocado;avocado;58
2020-05-17;False;groenten;avocado;avocado;54
2020-05-24;False;groenten;avocado;avocado;52
2020-05-31;False;groenten;avocado;avocado;53
2020-06-07;False;groenten;avocado;avocado;59
2020-06-14;False;groenten;avocado;avocado;59
2020-06-21;False;groenten;avocado;avocado;57
2020-06-28;False;groenten;avocado;avocado;51
2020-07-05;False;groenten;avocado;avocado;44
2020-07-12;False;groenten;avocado;avocado;42
2020-07-19;False;groenten;avocado;avocado;42
2020-07-26;False;groenten;avocado;avocado;49
2020-08-02;False;groenten;avocado;avocado;51
2020-08-09;False;groenten;avocado;avocado;53
2020-08-16;False;groenten;avocado;avocado;43
2020-08-23;False;groenten;avocado;avocado;36
2020-08-30;False;groenten;avocado;avocado;36
2020-09-06;False;groenten;avocado;avocado;42
2020-09-13;False;groenten;avocado;avocado;46
2020-09-20;False;groenten;avocado;avocado;47
2020-09-27;False;groenten;avocado;avocado;38
2020-10-04;False;groenten;avocado;avocado;34
2020-10-11;False;groenten;avocado;avocado;39
2020-10-18;False;groenten;avocado;avocado;40
2020-10-25;False;groenten;avocado;avocado;37
2020-11-01;False;groenten;avocado;avocado;33
2020-11-08;False;groenten;avocado;avocado;35
2020-11-15;False;groenten;avocado;avocado;37
2020-11-22;False;groenten;avocado;avocado;34
2020-11-29;False;groenten;avocado;avocado;34
2020-12-06;False;groenten;avocado;avocado;41
2020-12-13;False;groenten;avocado;avocado;51
2020-12-20;False;groenten;avocado;avocado;100
2020-12-27;False;groenten;avocado;avocado;51
2021-01-03;False;groenten;avocado;avocado;56
2021-01-10;False;groenten;avocado;avocado;51
2021-01-17;False;groenten;avocado;avocado;40
2021-01-24;False;groenten;avocado;avocado;38
2021-01-31;False;groenten;avocado;avocado;39
2021-02-07;False;groenten;avocado;avocado;38
2021-02-14;False;groenten;avocado;avocado;58
2021-02-21;False;groenten;avocado;avocado;50
2021-02-28;False;groenten;avocado;avocado;46
2021-03-07;False;groenten;avocado;avocado;43
2021-03-14;False;groenten;avocado;avocado;41
2021-03-21;False;groenten;avocado;avocado;44
2021-03-28;False;groenten;avocado;avocado;46
2021-04-04;False;groenten;avocado;avocado;43
2021-04-11;False;groenten;avocado;avocado;44
2021-04-18;False;groenten;avocado;avocado;40
2021-04-25;False;groenten;avocado;avocado;41
2021-05-02;False;groenten;avocado;avocado;49
2021-05-09;False;groenten;avocado;avocado;39
2021-05-16;False;groenten;avocado;avocado;43
2021-05-23;False;groenten;avocado;avocado;39
2021-05-30;False;groenten;avocado;avocado;40
2021-06-06;False;groenten;avocado;avocado;37
2021-06-13;False;groenten;avocado;avocado;41
2021-06-20;False;groenten;avocado;avocado;39
2021-06-27;False;groenten;avocado;avocado;37
2021-07-04;False;groenten;avocado;avocado;40
2021-07-11;False;groenten;avocado;avocado;37
2021-07-18;False;groenten;avocado;avocado;42
2021-07-25;False;groenten;avocado;avocado;37
2021-08-01;False;groenten;avocado;avocado;39
2021-08-08;False;groenten;avocado;avocado;41
2021-08-15;False;groenten;avocado;avocado;39
2021-08-22;False;groenten;avocado;avocado;41
2021-08-29;False;groenten;avocado;avocado;37
2021-09-05;False;groenten;avocado;avocado;34
2021-09-12;False;groenten;avocado;avocado;37
2021-09-19;False;groenten;avocado;avocado;32
2021-09-26;False;groenten;avocado;avocado;38
2021-10-03;False;groenten;avocado;avocado;27
2021-10-10;False;groenten;avocado;avocado;32
2021-10-17;False;groenten;avocado;avocado;28
2021-10-24;False;groenten;avocado;avocado;30
2021-10-31;False;groenten;avocado;avocado;28
2021-11-07;False;groenten;avocado;avocado;30
2021-11-14;False;groenten;avocado;avocado;31
2021-11-21;False;groenten;avocado;avocado;26
2021-11-28;False;groenten;avocado;avocado;32
2021-12-05;False;groenten;avocado;avocado;32
2021-12-12;False;groenten;avocado;avocado;38
2021-12-19;False;groenten;avocado;avocado;84
2021-12-26;False;groenten;avocado;avocado;51
2017-12-31;False;groenten;cauliflower;bloemkool;41
2018-01-07;False;groenten;cauliflower;bloemkool;56
2018-01-14;False;groenten;cauliflower;bloemkool;68
2018-01-21;False;groenten;cauliflower;bloemkool;65
2018-01-28;False;groenten;cauliflower;bloemkool;53
2018-02-04;False;groenten;cauliflower;bloemkool;60
2018-02-11;False;groenten;cauliflower;bloemkool;53
2018-02-18;False;groenten;cauliflower;bloemkool;55
2018-02-25;False;groenten;cauliflower;bloemkool;48
2018-03-04;False;groenten;cauliflower;bloemkool;50
2018-03-11;False;groenten;cauliflower;bloemkool;47
2018-03-18;False;groenten;cauliflower;bloemkool;42
2018-03-25;False;groenten;cauliflower;bloemkool;41
2018-04-01;False;groenten;cauliflower;bloemkool;39
2018-04-08;False;groenten;cauliflower;bloemkool;37
2018-04-15;False;groenten;cauliflower;bloemkool;39
2018-04-22;False;groenten;cauliflower;bloemkool;39
2018-04-29;False;groenten;cauliflower;bloemkool;37
2018-05-06;False;groenten;cauliflower;bloemkool;32
2018-05-13;False;groenten;cauliflower;bloemkool;41
2018-05-20;False;groenten;cauliflower;bloemkool;32
2018-05-27;False;groenten;cauliflower;bloemkool;32
2018-06-03;False;groenten;cauliflower;bloemkool;36
2018-06-10;False;groenten;cauliflower;bloemkool;46
2018-06-17;False;groenten;cauliflower;bloemkool;42
2018-06-24;False;groenten;cauliflower;bloemkool;35
2018-07-01;False;groenten;cauliflower;bloemkool;33
2018-07-08;False;groenten;cauliflower;bloemkool;39
2018-07-15;False;groenten;cauliflower;bloemkool;49
2018-07-22;False;groenten;cauliflower;bloemkool;44
2018-07-29;False;groenten;cauliflower;bloemkool;43
2018-08-05;False;groenten;cauliflower;bloemkool;54
2018-08-12;False;groenten;cauliflower;bloemkool;53
2018-08-19;False;groenten;cauliflower;bloemkool;45
2018-08-26;False;groenten;cauliflower;bloemkool;40
2018-09-02;False;groenten;cauliflower;bloemkool;38
2018-09-09;False;groenten;cauliflower;bloemkool;44
2018-09-16;False;groenten;cauliflower;bloemkool;47
2018-09-23;False;groenten;cauliflower;bloemkool;41
2018-09-30;False;groenten;cauliflower;bloemkool;71
2018-10-07;False;groenten;cauliflower;bloemkool;64
2018-10-14;False;groenten;cauliflower;bloemkool;69
2018-10-21;False;groenten;cauliflower;bloemkool;67
2018-10-28;False;groenten;cauliflower;bloemkool;71
2018-11-04;False;groenten;cauliflower;bloemkool;66
2018-11-11;False;groenten;cauliflower;bloemkool;60
2018-11-18;False;groenten;cauliflower;bloemkool;43
2018-11-25;False;groenten;cauliflower;bloemkool;51
2018-12-02;False;groenten;cauliflower;bloemkool;49
2018-12-09;False;groenten;cauliflower;bloemkool;43
2018-12-16;False;groenten;cauliflower;bloemkool;45
2018-12-23;False;groenten;cauliflower;bloemkool;49
2018-12-30;False;groenten;cauliflower;bloemkool;50
2019-01-06;False;groenten;cauliflower;bloemkool;79
2019-01-13;False;groenten;cauliflower;bloemkool;58
2019-01-20;False;groenten;cauliflower;bloemkool;49
2019-01-27;False;groenten;cauliflower;bloemkool;53
2019-02-03;False;groenten;cauliflower;bloemkool;61
2019-02-10;False;groenten;cauliflower;bloemkool;59
2019-02-17;False;groenten;cauliflower;bloemkool;54
2019-02-24;False;groenten;cauliflower;bloemkool;59
2019-03-03;False;groenten;cauliflower;bloemkool;60
2019-03-10;False;groenten;cauliflower;bloemkool;60
2019-03-17;False;groenten;cauliflower;bloemkool;54
2019-03-24;False;groenten;cauliflower;bloemkool;56
2019-03-31;False;groenten;cauliflower;bloemkool;64
2019-04-07;False;groenten;cauliflower;bloemkool;50
2019-04-14;False;groenten;cauliflower;bloemkool;34
2019-04-21;False;groenten;cauliflower;bloemkool;40
2019-04-28;False;groenten;cauliflower;bloemkool;53
2019-05-05;False;groenten;cauliflower;bloemkool;47
2019-05-12;False;groenten;cauliflower;bloemkool;44
2019-05-19;False;groenten;cauliflower;bloemkool;33
2019-05-26;False;groenten;cauliflower;bloemkool;37
2019-06-02;False;groenten;cauliflower;bloemkool;36
2019-06-09;False;groenten;cauliflower;bloemkool;47
2019-06-16;False;groenten;cauliflower;bloemkool;43
2019-06-23;False;groenten;cauliflower;bloemkool;34
2019-06-30;False;groenten;cauliflower;bloemkool;48
2019-07-07;False;groenten;cauliflower;bloemkool;54
2019-07-14;False;groenten;cauliflower;bloemkool;59
2019-07-21;False;groenten;cauliflower;bloemkool;48
2019-07-28;False;groenten;cauliflower;bloemkool;39
2019-08-04;False;groenten;cauliflower;bloemkool;74
2019-08-11;False;groenten;cauliflower;bloemkool;59
2019-08-18;False;groenten;cauliflower;bloemkool;44
2019-08-25;False;groenten;cauliflower;bloemkool;48
2019-09-01;False;groenten;cauliflower;bloemkool;62
2019-09-08;False;groenten;cauliflower;bloemkool;64
2019-09-15;False;groenten;cauliflower;bloemkool;50
2019-09-22;False;groenten;cauliflower;bloemkool;51
2019-09-29;False;groenten;cauliflower;bloemkool;52
2019-10-06;False;groenten;cauliflower;bloemkool;86
2019-10-13;False;groenten;cauliflower;bloemkool;74
2019-10-20;False;groenten;cauliflower;bloemkool;63
2019-10-27;False;groenten;cauliflower;bloemkool;69
2019-11-03;False;groenten;cauliflower;bloemkool;58
2019-11-10;False;groenten;cauliflower;bloemkool;48
2019-11-17;False;groenten;cauliflower;bloemkool;44
2019-11-24;False;groenten;cauliflower;bloemkool;46
2019-12-01;False;groenten;cauliflower;bloemkool;48
2019-12-08;False;groenten;cauliflower;bloemkool;49
2019-12-15;False;groenten;cauliflower;bloemkool;49
2019-12-22;False;groenten;cauliflower;bloemkool;47
2019-12-29;False;groenten;cauliflower;bloemkool;47
2020-01-05;False;groenten;cauliflower;bloemkool;59
2020-01-12;False;groenten;cauliflower;bloemkool;62
2020-01-19;False;groenten;cauliflower;bloemkool;71
2020-01-26;False;groenten;cauliflower;bloemkool;55
2020-02-02;False;groenten;cauliflower;bloemkool;61
2020-02-09;False;groenten;cauliflower;bloemkool;62
2020-02-16;False;groenten;cauliflower;bloemkool;73
2020-02-23;False;groenten;cauliflower;bloemkool;76
2020-03-01;False;groenten;cauliflower;bloemkool;64
2020-03-08;False;groenten;cauliflower;bloemkool;66
2020-03-15;False;groenten;cauliflower;bloemkool;64
2020-03-22;False;groenten;cauliflower;bloemkool;64
2020-03-29;False;groenten;cauliflower;bloemkool;71
2020-04-05;False;groenten;cauliflower;bloemkool;52
2020-04-12;False;groenten;cauliflower;bloemkool;58
2020-04-19;False;groenten;cauliflower;bloemkool;73
2020-04-26;False;groenten;cauliflower;bloemkool;75
2020-05-03;False;groenten;cauliflower;bloemkool;57
2020-05-10;False;groenten;cauliflower;bloemkool;62
2020-05-17;False;groenten;cauliflower;bloemkool;53
2020-05-24;False;groenten;cauliflower;bloemkool;50
2020-05-31;False;groenten;cauliflower;bloemkool;42
2020-06-07;False;groenten;cauliflower;bloemkool;53
2020-06-14;False;groenten;cauliflower;bloemkool;57
2020-06-21;False;groenten;cauliflower;bloemkool;59
2020-06-28;False;groenten;cauliflower;bloemkool;73
2020-07-05;False;groenten;cauliflower;bloemkool;71
2020-07-12;False;groenten;cauliflower;bloemkool;54
2020-07-19;False;groenten;cauliflower;bloemkool;56
2020-07-26;False;groenten;cauliflower;bloemkool;65
2020-08-02;False;groenten;cauliflower;bloemkool;62
2020-08-09;False;groenten;cauliflower;bloemkool;51
2020-08-16;False;groenten;cauliflower;bloemkool;55
2020-08-23;False;groenten;cauliflower;bloemkool;74
2020-08-30;False;groenten;cauliflower;bloemkool;84
2020-09-06;False;groenten;cauliflower;bloemkool;76
2020-09-13;False;groenten;cauliflower;bloemkool;54
2020-09-20;False;groenten;cauliflower;bloemkool;61
2020-09-27;False;groenten;cauliflower;bloemkool;85
2020-10-04;False;groenten;cauliflower;bloemkool;86
2020-10-11;False;groenten;cauliflower;bloemkool;67
2020-10-18;False;groenten;cauliflower;bloemkool;62
2020-10-25;False;groenten;cauliflower;bloemkool;65
2020-11-01;False;groenten;cauliflower;bloemkool;88
2020-11-08;False;groenten;cauliflower;bloemkool;100
2020-11-15;False;groenten;cauliflower;bloemkool;78
2020-11-22;False;groenten;cauliflower;bloemkool;60
2020-11-29;False;groenten;cauliflower;bloemkool;69
2020-12-06;False;groenten;cauliflower;bloemkool;81
2020-12-13;False;groenten;cauliflower;bloemkool;63
2020-12-20;False;groenten;cauliflower;bloemkool;79
2020-12-27;False;groenten;cauliflower;bloemkool;48
2021-01-03;False;groenten;cauliflower;bloemkool;83
2021-01-10;False;groenten;cauliflower;bloemkool;76
2021-01-17;False;groenten;cauliflower;bloemkool;72
2021-01-24;False;groenten;cauliflower;bloemkool;76
2021-01-31;False;groenten;cauliflower;bloemkool;72
2021-02-07;False;groenten;cauliflower;bloemkool;70
2021-02-14;False;groenten;cauliflower;bloemkool;87
2021-02-21;False;groenten;cauliflower;bloemkool;81
2021-02-28;False;groenten;cauliflower;bloemkool;71
2021-03-07;False;groenten;cauliflower;bloemkool;67
2021-03-14;False;groenten;cauliflower;bloemkool;68
2021-03-21;False;groenten;cauliflower;bloemkool;67
2021-03-28;False;groenten;cauliflower;bloemkool;49
2021-04-04;False;groenten;cauliflower;bloemkool;55
2021-04-11;False;groenten;cauliflower;bloemkool;58
2021-04-18;False;groenten;cauliflower;bloemkool;53
2021-04-25;False;groenten;cauliflower;bloemkool;57
2021-05-02;False;groenten;cauliflower;bloemkool;57
2021-05-09;False;groenten;cauliflower;bloemkool;57
2021-05-16;False;groenten;cauliflower;bloemkool;52
2021-05-23;False;groenten;cauliflower;bloemkool;48
2021-05-30;False;groenten;cauliflower;bloemkool;39
2021-06-06;False;groenten;cauliflower;bloemkool;44
2021-06-13;False;groenten;cauliflower;bloemkool;37
2021-06-20;False;groenten;cauliflower;bloemkool;48
2021-06-27;False;groenten;cauliflower;bloemkool;68
2021-07-04;False;groenten;cauliflower;bloemkool;47
2021-07-11;False;groenten;cauliflower;bloemkool;54
2021-07-18;False;groenten;cauliflower;bloemkool;49
2021-07-25;False;groenten;cauliflower;bloemkool;57
2021-08-01;False;groenten;cauliflower;bloemkool;68
2021-08-08;False;groenten;cauliflower;bloemkool;71
2021-08-15;False;groenten;cauliflower;bloemkool;78
2021-08-22;False;groenten;cauliflower;bloemkool;72
2021-08-29;False;groenten;cauliflower;bloemkool;55
2021-09-05;False;groenten;cauliflower;bloemkool;58
2021-09-12;False;groenten;cauliflower;bloemkool;78
2021-09-19;False;groenten;cauliflower;bloemkool;65
2021-09-26;False;groenten;cauliflower;bloemkool;69
2021-10-03;False;groenten;cauliflower;bloemkool;72
2021-10-10;False;groenten;cauliflower;bloemkool;74
2021-10-17;False;groenten;cauliflower;bloemkool;68
2021-10-24;False;groenten;cauliflower;bloemkool;64
2021-10-31;False;groenten;cauliflower;bloemkool;66
2021-11-07;False;groenten;cauliflower;bloemkool;79
2021-11-14;False;groenten;cauliflower;bloemkool;63
2021-11-21;False;groenten;cauliflower;bloemkool;56
2021-11-28;False;groenten;cauliflower;bloemkool;50
2021-12-05;False;groenten;cauliflower;bloemkool;57
2021-12-12;False;groenten;cauliflower;bloemkool;56
2021-12-19;False;groenten;cauliflower;bloemkool;66
2021-12-26;False;groenten;cauliflower;bloemkool;50
2017-12-31;False;groenten;kale;boerenkool;61
2018-01-07;False;groenten;kale;boerenkool;80
2018-01-14;False;groenten;kale;boerenkool;75
2018-01-21;False;groenten;kale;boerenkool;64
2018-01-28;False;groenten;kale;boerenkool;58
2018-02-04;False;groenten;kale;boerenkool;65
2018-02-11;False;groenten;kale;boerenkool;54
2018-02-18;False;groenten;kale;boerenkool;51
2018-02-25;False;groenten;kale;boerenkool;65
2018-03-04;False;groenten;kale;boerenkool;49
2018-03-11;False;groenten;kale;boerenkool;28
2018-03-18;False;groenten;kale;boerenkool;30
2018-03-25;False;groenten;kale;boerenkool;22
2018-04-01;False;groenten;kale;boerenkool;14
2018-04-08;False;groenten;kale;boerenkool;10
2018-04-15;False;groenten;kale;boerenkool;8
2018-04-22;False;groenten;kale;boerenkool;7
2018-04-29;False;groenten;kale;boerenkool;7
2018-05-06;False;groenten;kale;boerenkool;6
2018-05-13;False;groenten;kale;boerenkool;5
2018-05-20;False;groenten;kale;boerenkool;6
2018-05-27;False;groenten;kale;boerenkool;4
2018-06-03;False;groenten;kale;boerenkool;4
2018-06-10;False;groenten;kale;boerenkool;5
2018-06-17;False;groenten;kale;boerenkool;5
2018-06-24;False;groenten;kale;boerenkool;4
2018-07-01;False;groenten;kale;boerenkool;1
2018-07-08;False;groenten;kale;boerenkool;4
2018-07-15;False;groenten;kale;boerenkool;4
2018-07-22;False;groenten;kale;boerenkool;4
2018-07-29;False;groenten;kale;boerenkool;5
2018-08-05;False;groenten;kale;boerenkool;5
2018-08-12;False;groenten;kale;boerenkool;7
2018-08-19;False;groenten;kale;boerenkool;8
2018-08-26;False;groenten;kale;boerenkool;12
2018-09-02;False;groenten;kale;boerenkool;10
2018-09-09;False;groenten;kale;boerenkool;14
2018-09-16;False;groenten;kale;boerenkool;27
2018-09-23;False;groenten;kale;boerenkool;35
2018-09-30;False;groenten;kale;boerenkool;60
2018-10-07;False;groenten;kale;boerenkool;51
2018-10-14;False;groenten;kale;boerenkool;57
2018-10-21;False;groenten;kale;boerenkool;70
2018-10-28;False;groenten;kale;boerenkool;87
2018-11-04;False;groenten;kale;boerenkool;80
2018-11-11;False;groenten;kale;boerenkool;85
2018-11-18;False;groenten;kale;boerenkool;84
2018-11-25;False;groenten;kale;boerenkool;82
2018-12-02;False;groenten;kale;boerenkool;60
2018-12-09;False;groenten;kale;boerenkool;68
2018-12-16;False;groenten;kale;boerenkool;62
2018-12-23;False;groenten;kale;boerenkool;35
2018-12-30;False;groenten;kale;boerenkool;57
2019-01-06;False;groenten;kale;boerenkool;86
2019-01-13;False;groenten;kale;boerenkool;81
2019-01-20;False;groenten;kale;boerenkool;92
2019-01-27;False;groenten;kale;boerenkool;78
2019-02-03;False;groenten;kale;boerenkool;65
2019-02-10;False;groenten;kale;boerenkool;48
2019-02-17;False;groenten;kale;boerenkool;51
2019-02-24;False;groenten;kale;boerenkool;33
2019-03-03;False;groenten;kale;boerenkool;31
2019-03-10;False;groenten;kale;boerenkool;32
2019-03-17;False;groenten;kale;boerenkool;26
2019-03-24;False;groenten;kale;boerenkool;18
2019-03-31;False;groenten;kale;boerenkool;18
2019-04-07;False;groenten;kale;boerenkool;12
2019-04-14;False;groenten;kale;boerenkool;7
2019-04-21;False;groenten;kale;boerenkool;9
2019-04-28;False;groenten;kale;boerenkool;11
2019-05-05;False;groenten;kale;boerenkool;7
2019-05-12;False;groenten;kale;boerenkool;8
2019-05-19;False;groenten;kale;boerenkool;6
2019-05-26;False;groenten;kale;boerenkool;5
2019-06-02;False;groenten;kale;boerenkool;4
2019-06-09;False;groenten;kale;boerenkool;7
2019-06-16;False;groenten;kale;boerenkool;5
2019-06-23;False;groenten;kale;boerenkool;6
2019-06-30;False;groenten;kale;boerenkool;5
2019-07-07;False;groenten;kale;boerenkool;7
2019-07-14;False;groenten;kale;boerenkool;7
2019-07-21;False;groenten;kale;boerenkool;2
2019-07-28;False;groenten;kale;boerenkool;3
2019-08-04;False;groenten;kale;boerenkool;6
2019-08-11;False;groenten;kale;boerenkool;11
2019-08-18;False;groenten;kale;boerenkool;9
2019-08-25;False;groenten;kale;boerenkool;6
2019-09-01;False;groenten;kale;boerenkool;11
2019-09-08;False;groenten;kale;boerenkool;17
2019-09-15;False;groenten;kale;boerenkool;22
2019-09-22;False;groenten;kale;boerenkool;38
2019-09-29;False;groenten;kale;boerenkool;38
2019-10-06;False;groenten;kale;boerenkool;63
2019-10-13;False;groenten;kale;boerenkool;67
2019-10-20;False;groenten;kale;boerenkool;71
2019-10-27;False;groenten;kale;boerenkool;82
2019-11-03;False;groenten;kale;boerenkool;88
2019-11-10;False;groenten;kale;boerenkool;83
2019-11-17;False;groenten;kale;boerenkool;75
2019-11-24;False;groenten;kale;boerenkool;67
2019-12-01;False;groenten;kale;boerenkool;67
2019-12-08;False;groenten;kale;boerenkool;77
2019-12-15;False;groenten;kale;boerenkool;59
2019-12-22;False;groenten;kale;boerenkool;36
2019-12-29;False;groenten;kale;boerenkool;45
2020-01-05;False;groenten;kale;boerenkool;82
2020-01-12;False;groenten;kale;boerenkool;70
2020-01-19;False;groenten;kale;boerenkool;74
2020-01-26;False;groenten;kale;boerenkool;65
2020-02-02;False;groenten;kale;boerenkool;56
2020-02-09;False;groenten;kale;boerenkool;52
2020-02-16;False;groenten;kale;boerenkool;49
2020-02-23;False;groenten;kale;boerenkool;50
2020-03-01;False;groenten;kale;boerenkool;42
2020-03-08;False;groenten;kale;boerenkool;36
2020-03-15;False;groenten;kale;boerenkool;29
2020-03-22;False;groenten;kale;boerenkool;27
2020-03-29;False;groenten;kale;boerenkool;21
2020-04-05;False;groenten;kale;boerenkool;11
2020-04-12;False;groenten;kale;boerenkool;9
2020-04-19;False;groenten;kale;boerenkool;13
2020-04-26;False;groenten;kale;boerenkool;12
2020-05-03;False;groenten;kale;boerenkool;7
2020-05-10;False;groenten;kale;boerenkool;10
2020-05-17;False;groenten;kale;boerenkool;7
2020-05-24;False;groenten;kale;boerenkool;5
2020-05-31;False;groenten;kale;boerenkool;10
2020-06-07;False;groenten;kale;boerenkool;9
2020-06-14;False;groenten;kale;boerenkool;8
2020-06-21;False;groenten;kale;boerenkool;1
2020-06-28;False;groenten;kale;boerenkool;8
2020-07-05;False;groenten;kale;boerenkool;7
2020-07-12;False;groenten;kale;boerenkool;3
2020-07-19;False;groenten;kale;boerenkool;8
2020-07-26;False;groenten;kale;boerenkool;6
2020-08-02;False;groenten;kale;boerenkool;4
2020-08-09;False;groenten;kale;boerenkool;6
2020-08-16;False;groenten;kale;boerenkool;6
2020-08-23;False;groenten;kale;boerenkool;10
2020-08-30;False;groenten;kale;boerenkool;13
2020-09-06;False;groenten;kale;boerenkool;19
2020-09-13;False;groenten;kale;boerenkool;21
2020-09-20;False;groenten;kale;boerenkool;34
2020-09-27;False;groenten;kale;boerenkool;52
2020-10-04;False;groenten;kale;boerenkool;71
2020-10-11;False;groenten;kale;boerenkool;91
2020-10-18;False;groenten;kale;boerenkool;98
2020-10-25;False;groenten;kale;boerenkool;85
2020-11-01;False;groenten;kale;boerenkool;92
